# Вариант 6. Скорость 300 об/мин, задание тока 10 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.081860,2.57171,0.127,10.508,-0.027,0,0,0
0.081880,2.57234,0.164,10.386,0.031,0,0,0
0.081900,2.57296,0.083,10.424,0.032,0,0,0
0.081920,2.57359,0.060,10.316,0.004,0,0,0
0.081940,2.57422,0.094,10.314,0.016,0,0,0
0.081960,2.57485,0.160,10.328,0.019,0,0,0
0.081980,2.57548,0.133,10.236,0.038,0,0,0
0.082000,2.57611,0.087,10.251,0.050,0,0,0
0.082020,2.57673,0.055,10.277,-0.029,0,0,0
0.082040,2.57736,0.186,10.209,0.057,0,0,0
0.082060,2.57799,0.171,10.257,0.004,0,0,0
0.082080,2.57862,0.055,10.142,-0.080,0,0,0
0.082100,2.57925,0.155,10.044,0.138,0,0,0
0.082120,2.57988,0.177,10.163,-0.003,0,0,0
0.082140,2.58050,0.137,10.031,-0.065,0,0,0
0.082160,2.58113,0.017,10.124,0.058,0,0,0
0.082180,2.58176,0.210,10.009,0.072,0,0,0
0.082200,2.58239,0.149,10.045,0.013,0,0,0
0.082220,2.58302,0.158,9.955,-0.041,0,0,0
0.082240,2.58365,0.131,10.023,0.014,0,0,0
0.082260,2.58427,0.115,9.947,-0.010,0,0,0
0.082280,2.58490,0.121,9.902,0.023,0,0,0
0.082300,2.58553,0.146,9.852,-0.033,0,0,0
0.082320,2.58616,0.176,9.865,-0.054,0,0,0
0.082340,2.58679,0.130,9.864,-0.010,0,0,0
0.082360,2.58742,0.211,9.787,0.046,0,0,0
0.082380,2.58804,0.085,9.731,0.047,0,0,0
0.082400,2.58867,0.079,9.794,0.004,0,0,0
0.082420,2.58930,0.166,9.815,-0.025,0,0,0
0.082440,2.58993,0.127,9.672,-0.055,0,0,0
0.082460,2.59056,0.139,9.738,0.079,0,0,0
0.082480,2.59119,0.215,9.742,-0.033,0,0,0
0.082500,2.59181,0.107,9.579,-0.041,0,0,0
0.082520,2.59244,0.071,9.629,0.015,0,0,0
0.082540,2.59307,0.108,9.513,0.045,0,0,0
0.082560,2.59370,0.203,9.590,-0.033,0,0,0
0.082580,2.59433,0.240,9.496,0.087,0,0,0
0.082600,2.59496,0.181,9.464,-0.052,0,0,0
0.082620,2.59558,0.099,9.541,0.004,0,0,0
0.082640,2.59621,0.186,9.550,0.001,0,0,0
0.082660,2.59684,0.205,9.460,-0.038,0,0,0
0.082680,2.59747,0.173,9.471,0.006,0,0,0
0.082700,2.59810,0.070,9.489,-0.036,0,0,0
0.082720,2.59873,0.123,9.442,0.029,0,0,0
0.082740,2.59935,0.070,9.379,-0.029,0,0,0
0.082760,2.59998,0.030,9.398,0.045,0,0,0
0.082780,2.60061,0.125,9.387,-0.018,0,0,0
0.082800,2.60124,0.151,9.317,-0.048,0,0,0
0.082820,2.60187,0.089,9.285,-0.043,0,0,0
0.082840,2.60250,0.104,9.347,0.087,0,0,0
0.082860,2.60312,0.175,9.349,-0.019,0,0,0
0.082880,2.60375,0.093,9.327,0.028,0,0,0
0.082900,2.60438,0.131,9.328,0.075,0,0,0
0.082920,2.60501,0.241,9.321,0.037,0,540,0
0.082940,2.60564,0.057,9.421,-0.033,0,540,0
0.082960,2.60627,0.147,9.673,0.044,0,540,0
0.082980,2.60689,0.131,9.893,-0.099,0,540,0
0.083000,2.60752,0.092,10.134,0.032,0,540,0
0.083020,2.60815,0.143,10.298,0.024,0,540,0
0.083040,2.60878,0.163,10.544,-0.045,0,540,0
0.083060,2.60941,0.150,10.861,0.012,0,540,0
0.083080,2.61004,0.089,10.893,0.013,0,0,0
0.083100,2.61066,0.090,10.794,-0.000,0,0,0
0.083120,2.61129,0.143,10.858,-0.033,0,0,0
0.083140,2.61192,0.101,10.892,0.022,0,0,0
0.083160,2.61255,0.102,10.793,-0.034,0,0,0
0.083180,2.61318,0.173,10.808,0.017,0,0,0
0.083200,2.61381,0.166,10.706,0.003,0,0,0
0.083220,2.61443,0.103,10.729,-0.021,0,0,0
0.083240,2.61506,0.109,10.708,0.018,0,0,0
0.083260,2.61569,0.137,10.690,-0.008,0,0,0
0.083280,2.61632,0.142,10.694,0.083,0,0,0
0.083300,2.61695,0.064,10.676,0.033,0,0,0
0.083320,2.61757,0.070,10.598,-0.001,0,0,0
0.083340,2.61820,0.152,10.739,0.030,0,0,0
0.083360,2.61883,0.176,10.588,0.102,0,0,0
0.083380,2.61946,0.144,10.579,0.029,0,0,0
0.083400,2.62009,0.154,10.529,-0.018,0,0,0
0.083420,2.62072,0.184,10.555,0.010,0,0,0
0.083440,2.62134,0.085,10.605,0.052,0,0,0
0.083460,2.62197,0.099,10.466,-0.079,0,0,0
0.083480,2.62260,0.144,10.513,0.078,0,0,0
0.083500,2.62323,0.142,10.380,-0.044,0,0,0
0.083520,2.62386,0.203,10.401,-0.064,0,0,0
0.083540,2.62449,0.140,10.350,0.035,0,0,0
0.083560,2.62511,0.152,10.417,0.093,0,0,0
0.083580,2.62574,0.080,10.420,-0.025,0,0,0
0.083600,2.62637,0.138,10.394,-0.032,0,0,0
0.083620,2.62700,0.153,10.481,-0.034,0,0,0
0.083640,2.62763,0.163,10.369,0.018,0,0,0
0.083660,2.62826,0.127,10.369,-0.001,0,0,0
0.083680,2.62888,0.193,10.335,0.066,0,0,0
0.083700,2.62951,0.217,10.314,-0.032,0,0,0
0.083720,2.63014,0.172,10.280,0.001,0,0,0
0.083740,2.63077,0.109,10.271,-0.063,0,0,0
0.083760,2.63140,0.126,10.270,0.064,0,0,0
0.083780,2.63203,0.200,10.272,0.077,0,0,0
0.083800,2.63265,0.109,10.275,-0.048,0,0,0
0.083820,2.63328,0.143,10.239,-0.041,0,0,0
0.083840,2.63391,0.170,10.170,0.034,0,0,0
0.083860,2.63454,0.131,10.219,0.016,0,0,0
0.083880,2.63517,0.149,10.267,-0.049,0,0,0
0.083900,2.63580,0.200,10.243,-0.080,0,0,0
0.083920,2.63642,0.143,10.276,-0.070,0,0,0
0.083940,2.63705,0.160,10.092,-0.003,0,0,0
0.083960,2.63768,0.141,10.190,0.015,0,0,0
0.083980,2.63831,0.127,9.987,-0.004,0,0,0
0.084000,2.63894,0.178,10.139,-0.008,0,0,0
0.084020,2.63957,0.228,10.062,0.079,0,0,0
0.084040,2.64019,0.125,10.091,0.033,0,0,0
0.084060,2.64082,0.175,10.116,-0.011,0,0,0
0.084080,2.64145,0.180,10.070,0.105,0,0,0
0.084100,2.64208,0.091,10.079,-0.028,0,0,0
0.084120,2.64271,0.172,9.979,0.079,0,0,0
0.084140,2.64334,0.036,9.994,0.096,0,0,0
0.084160,2.64396,0.131,10.038,-0.076,0,0,0
0.084180,2.64459,0.124,10.055,-0.064,0,0,0
0.084200,2.64522,0.177,9.965,0.005,0,0,0
0.084220,2.64585,0.142,9.977,-0.030,0,0,0
0.084240,2.64648,0.177,9.870,-0.032,0,0,0
0.084260,2.64711,0.121,9.915,0.012,0,0,0
0.084280,2.64773,0.097,10.002,0.037,0,0,0
0.084300,2.64836,0.145,9.906,-0.032,0,0,0
0.084320,2.64899,0.130,9.830,-0.158,0,0,0
0.084340,2.64962,0.191,9.877,0.029,0,0,0
0.084360,2.65025,0.233,9.863,0.042,0,0,0
0.084380,2.65088,0.120,9.826,0.039,0,0,0
0.084400,2.65150,0.155,9.803,-0.044,0,0,0
0.084420,2.65213,0.191,9.815,0.013,0,0,0
0.084440,2.65276,0.178,9.849,0.078,0,0,0
0.084460,2.65339,0.119,9.767,0.037,0,0,0
0.084480,2.65402,0.089,9.761,0.017,0,0,0
0.084500,2.65465,0.139,9.854,0.004,0,0,0
0.084520,2.65527,0.095,9.854,-0.005,0,0,0
0.084540,2.65590,0.207,9.730,-0.060,0,0,0
0.084560,2.65653,0.112,9.838,0.001,0,0,0
0.084580,2.65716,0.221,9.786,0.015,0,0,0
0.084600,2.65779,0.160,9.698,0.038,0,0,0
0.084620,2.65842,0.128,9.746,0.049,0,0,0
0.084640,2.65904,0.162,9.747,0.043,0,0,0
0.084660,2.65967,0.077,9.804,-0.011,-540,0,0
0.084680,2.66030,0.067,9.752,0.044,0,0,0
0.084700,2.66093,0.169,9.735,0.062,0,0,0
0.084720,2.66156,0.119,9.738,0.042,0,0,0
0.084740,2.66219,0.177,9.751,0.949,0,0,540
0.084760,2.66281,0.053,9.624,1.803,0,0,540
0.084780,2.66344,0.051,9.654,2.693,0,0,540
0.084800,2.66407,0.049,9.571,3.585,0,0,540
0.084820,2.66470,0.112,9.714,4.444,0,0,540
0.084840,2.66533,0.090,9.671,5.463,0,0,540
0.084860,2.66596,0.152,9.583,6.281,0,0,540
0.084880,2.66658,0.049,9.575,7.113,0,0,540
0.084900,2.66721,-0.026,9.588,8.074,0,0,540
0.084920,2.66784,-0.007,9.550,8.892,0,0,540
0.084940,2.66847,0.093,9.573,9.848,0,0,540
0.084960,2.66910,0.047,9.557,10.715,0,0,540
0.084980,2.66973,0.086,9.482,11.203,0,0,0
0.085000,2.67035,0.042,9.505,11.137,0,0,0
0.085020,2.67098,0.102,9.547,11.201,0,0,0
0.085040,2.67161,0.065,9.497,11.078,0,0,0
0.085060,2.67224,0.151,9.453,11.104,0,0,0
0.085080,2.67287,0.100,9.524,11.147,0,0,0
0.085100,2.67350,0.132,9.542,11.106,0,0,0
0.085120,2.67412,0.031,9.512,11.054,0,0,0
0.085140,2.67475,0.188,9.583,11.088,0,0,0
0.085160,2.67538,0.091,9.531,11.068,0,0,0
0.085180,2.67601,0.008,9.436,11.035,0,0,0
0.085200,2.67664,0.105,9.489,11.081,0,0,0
0.085220,2.67727,0.162,9.507,11.029,0,0,0
0.085240,2.67789,0.121,9.448,10.944,0,0,0
0.085260,2.67852,0.094,9.490,10.965,0,0,0
0.085280,2.67915,0.090,9.388,10.956,0,0,0
0.085300,2.67978,0.120,9.420,10.935,0,0,0
0.085320,2.68041,0.100,9.442,11.017,0,0,0
0.085340,2.68104,0.057,9.429,10.966,0,0,0
0.085360,2.68166,0.080,9.467,10.928,0,0,0
0.085380,2.68229,0.115,9.392,10.923,0,0,0
0.085400,2.68292,0.068,9.380,10.940,0,0,0
0.085420,2.68355,0.114,9.412,10.963,0,0,0
0.085440,2.68418,0.041,9.326,10.954,0,0,0
0.085460,2.68481,0.144,9.279,10.895,0,0,0
0.085480,2.68543,0.084,9.321,10.896,0,0,0
0.085500,2.68606,0.037,9.363,10.840,0,0,0
0.085520,2.68669,0.039,9.406,10.853,0,0,0
0.085540,2.68732,0.011,9.341,10.802,0,0,0
0.085560,2.68795,0.137,9.345,10.844,0,0,0
0.085580,2.68857,0.167,9.316,10.873,0,0,0
0.085600,2.68920,0.027,9.371,10.847,0,0,0
0.085620,2.68983,0.163,9.321,10.816,0,0,0
0.085640,2.69046,0.040,9.259,10.688,0,0,0
0.085660,2.69109,0.113,9.310,10.832,0,0,0
0.085680,2.69172,0.133,9.280,10.839,0,0,0
0.085700,2.69234,0.168,9.331,10.796,0,0,0
0.085720,2.69297,0.120,9.276,10.698,0,0,0
0.085740,2.69360,0.108,9.303,10.767,0,0,0
0.085760,2.69423,0.061,9.312,10.783,0,0,0
0.085780,2.69486,0.033,9.243,10.700,0,0,0
0.085800,2.69549,0.113,9.380,10.696,0,0,0
0.085820,2.69611,0.024,9.227,10.671,0,0,0
0.085840,2.69674,0.082,9.465,10.694,0,540,0
0.085860,2.69737,0.174,9.648,10.631,0,540,0
0.085880,2.69800,0.152,9.861,10.767,0,540,0
0.085900,2.69863,0.065,10.101,10.675,0,540,0
0.085920,2.69926,0.122,10.210,10.703,0,540,0
0.085940,2.69988,0.012,10.479,10.583,0,540,0
0.085960,2.70051,0.046,10.702,10.501,0,540,0
0.085980,2.70114,0.099,11.001,10.584,0,540,0
0.086000,2.70177,0.202,10.873,10.528,0,0,0
0.086020,2.70240,0.019,10.919,10.570,0,0,0
0.086040,2.70303,0.142,10.841,10.525,0,0,0
0.086060,2.70365,0.118,10.838,10.480,0,0,0
0.086080,2.70428,0.126,10.888,10.456,0,0,0
0.086100,2.70491,0.080,10.837,10.572,0,0,0
0.086120,2.70554,0.108,10.768,10.599,0,0,0
0.086140,2.70617,0.043,10.760,10.398,0,0,0
0.086160,2.70680,0.122,10.743,10.457,0,0,0
0.086180,2.70742,0.073,10.822,10.477,0,0,0
0.086200,2.70805,0.188,10.812,10.429,0,0,0
0.086220,2.70868,0.078,10.858,10.532,0,0,0
0.086240,2.70931,0.091,10.790,10.358,0,0,0
0.086260,2.70994,0.063,10.790,10.491,0,0,0
0.086280,2.71057,0.116,10.892,10.414,0,0,0
0.086300,2.71119,0.065,10.746,10.448,0,0,0
0.086320,2.71182,0.099,10.704,10.296,0,0,0
0.086340,2.71245,0.122,10.774,10.338,0,0,0
0.086360,2.71308,0.104,10.685,10.323,0,0,0
0.086380,2.71371,0.156,10.756,10.345,0,0,0
0.086400,2.71434,0.154,10.754,10.273,0,0,0
0.086420,2.71496,0.127,10.697,10.279,0,0,0
0.086440,2.71559,0.123,10.696,10.351,0,0,0
0.086460,2.71622,0.045,10.689,10.325,0,0,0
0.086480,2.71685,0.053,10.753,10.363,0,0,0
0.086500,2.71748,0.152,10.764,10.272,0,0,0
0.086520,2.71811,0.129,10.715,10.163,0,0,0
0.086540,2.71873,0.028,10.665,10.088,0,0,0
0.086560,2.71936,0.064,10.697,10.212,0,0,0
0.086580,2.71999,0.139,10.700,10.158,0,0,0
0.086600,2.72062,0.083,10.741,10.248,0,0,0
0.086620,2.72125,0.035,10.746,10.215,0,0,0
0.086640,2.72188,0.132,10.654,10.150,0,0,0
0.086660,2.72250,0.127,10.768,10.205,0,0,0
0.086680,2.72313,0.160,10.635,10.139,0,0,0
0.086700,2.72376,0.131,10.621,10.173,0,0,0
0.086720,2.72439,0.193,10.712,10.192,0,0,0
0.086740,2.72502,0.137,10.629,9.997,0,0,0
0.086760,2.72565,0.110,10.575,10.083,0,0,0
0.086780,2.72627,0.034,10.666,10.091,0,0,0
0.086800,2.72690,0.067,10.705,10.022,0,0,0
0.086820,2.72753,0.096,10.684,10.123,0,0,0
0.086840,2.72816,0.107,10.629,10.090,0,0,0
0.086860,2.72879,0.141,10.542,10.082,0,0,0
0.086880,2.72942,0.057,10.739,10.005,0,0,0
0.086900,2.73004,0.237,10.642,10.002,0,0,0
0.086920,2.73067,0.059,10.579,10.039,0,0,0
0.086940,2.73130,0.062,10.721,9.977,0,0,0
0.086960,2.73193,0.039,10.614,9.974,0,0,0
0.086980,2.73256,0.114,10.579,9.992,0,0,0
0.087000,2.73319,0.215,10.617,9.882,0,0,0
0.087020,2.73381,0.057,10.559,10.002,0,0,0
0.087040,2.73444,0.223,10.690,9.824,0,0,0
0.087060,2.73507,0.114,10.623,9.902,0,0,0
0.087080,2.73570,0.202,10.502,9.859,0,0,0
0.087100,2.73633,0.068,10.596,9.815,0,0,0
0.087120,2.73696,0.158,10.551,9.897,0,0,0
0.087140,2.73758,0.088,10.570,9.765,0,0,0
0.087160,2.73821,0.094,10.580,9.790,0,0,0
0.087180,2.73884,0.184,10.525,9.905,0,0,0
0.087200,2.73947,0.173,10.514,9.774,0,0,0
0.087220,2.74010,0.104,10.549,9.777,0,0,0
0.087240,2.74073,0.186,10.565,9.807,0,0,0
0.087260,2.74135,0.070,10.555,9.809,0,0,0
0.087280,2.74198,0.102,10.450,9.700,0,0,0
0.087300,2.74261,0.206,10.578,9.754,0,0,0
0.087320,2.74324,0.112,10.571,9.700,0,0,0
0.087340,2.74387,0.128,10.542,9.700,0,0,0
0.087360,2.74450,0.190,10.524,9.715,0,0,0
0.087380,2.74512,0.081,10.420,9.586,0,0,0
0.087400,2.74575,0.063,10.446,9.556,0,0,0
0.087420,2.74638,0.148,10.501,9.610,0,0,0
0.087440,2.74701,0.041,10.557,9.634,0,0,0
0.087460,2.74764,0.106,10.458,9.489,0,0,0
0.087480,2.74827,0.119,10.441,9.645,0,0,0
0.087500,2.74889,0.166,10.316,9.513,0,-540,0
0.087520,2.74952,0.073,10.243,9.518,0,-540,0
0.087540,2.75015,0.124,9.993,9.563,0,-540,0
0.087560,2.75078,0.104,9.787,9.574,0,-540,0
0.087580,2.75141,0.143,9.543,9.545,0,-540,0
0.087600,2.75204,0.163,9.337,9.553,0,-540,0
0.087620,2.75266,0.204,9.209,9.496,0,-540,0
0.087640,2.75329,0.153,8.927,9.517,0,-540,0
0.087660,2.75392,0.133,8.649,9.406,0,-540,0
0.087680,2.75455,0.202,8.553,9.466,0,-540,0
0.087700,2.75518,0.163,8.390,9.443,0,-540,0
0.087720,2.75581,0.102,8.128,9.321,0,-540,0
0.087740,2.75643,0.141,8.048,9.331,0,-540,0
0.087760,2.75706,0.136,7.814,9.408,0,-540,0
0.087780,2.75769,0.035,7.650,9.320,0,-540,0
0.087800,2.75832,0.102,7.435,9.368,0,-540,0
0.087820,2.75895,0.176,7.354,9.377,0,-540,0
0.087840,2.75957,0.113,7.120,9.307,0,-540,0
0.087860,2.76020,0.141,7.032,9.222,0,-540,0
0.087880,2.76083,0.164,6.856,9.181,0,-540,0
0.087900,2.76146,0.125,6.625,9.290,0,-540,0
0.087920,2.76209,0.154,6.528,9.659,0,-540,540
0.087940,2.76272,0.220,6.222,10.494,0,-540,540
0.087960,2.76334,0.094,6.191,10.883,0,-540,0
0.087980,2.76397,0.199,5.982,10.953,0,-540,0
0.088000,2.76460,0.200,5.945,10.858,0,-540,0
0.088020,2.76523,0.022,5.744,10.855,0,-540,0
0.088040,2.76586,0.156,5.488,10.847,0,-540,0
0.088060,2.76649,0.116,5.416,10.912,0,-540,0
0.088080,2.76711,0.110,5.274,10.890,0,-540,0
0.088100,2.76774,0.082,5.124,10.831,0,-540,0
0.088120,2.76837,0.178,4.990,10.768,0,-540,0
0.088140,2.76900,0.232,4.828,10.784,0,-540,0
0.088160,2.76963,0.157,4.775,10.717,0,-540,0
0.088180,2.77026,0.125,4.664,10.808,0,-540,0
0.088200,2.77088,0.072,4.434,10.790,0,-540,0
0.088220,2.77151,0.074,4.463,10.782,0,-540,0
0.088240,2.77214,0.186,4.152,10.679,0,-540,0
0.088260,2.77277,0.183,4.051,10.691,0,-540,0
0.088280,2.77340,0.170,3.995,10.607,0,-540,0
0.088300,2.77403,0.209,3.813,10.664,0,-540,0
0.088320,2.77465,0.205,3.794,10.578,0,-540,0
0.088340,2.77528,0.131,3.626,10.573,0,-540,0
0.088360,2.77591,0.196,3.399,10.627,0,-540,0
0.088380,2.77654,0.117,3.248,10.560,0,-540,0
0.088400,2.77717,0.273,3.179,10.612,0,-540,0
0.088420,2.77780,0.130,3.066,10.502,0,-540,0
0.088440,2.77842,0.147,2.970,10.461,0,-540,0
0.088460,2.77905,0.163,2.822,10.486,0,-540,0
0.088480,2.77968,0.291,2.702,10.458,0,-540,0
0.088500,2.78031,0.176,2.599,10.314,0,-540,0
0.088520,2.78094,0.152,2.516,10.381,0,-540,0
0.088540,2.78157,0.166,2.371,10.372,0,-540,0
0.088560,2.78219,0.177,2.304,10.305,0,-540,0
0.088580,2.78282,0.274,2.106,10.346,0,-540,0
0.088600,2.78345,0.212,2.017,10.278,0,-540,0
0.088620,2.78408,0.147,1.967,10.241,0,-540,0
0.088640,2.78471,0.186,1.874,10.268,0,-540,0
0.088660,2.78534,0.175,1.730,10.225,0,-540,0
0.088680,2.78596,0.165,1.643,10.219,0,-540,0
0.088700,2.78659,0.232,1.464,10.204,0,-540,0
0.088720,2.78722,0.198,1.495,10.134,0,-540,0
0.088740,2.78785,0.107,1.391,10.125,0,-540,0
0.088760,2.78848,0.164,1.212,10.112,0,-540,0
0.088780,2.78911,0.171,1.146,10.071,0,-540,0
0.088800,2.78973,0.194,0.960,10.046,0,-540,0
0.088820,2.79036,0.171,0.848,10.077,0,-540,0
0.088840,2.79099,0.163,0.761,10.052,0,-540,0
0.088860,2.79162,0.290,0.751,10.049,0,-540,0
0.088880,2.79225,0.201,0.672,9.842,0,-540,0
0.088900,2.79288,0.149,0.527,9.961,0,-540,0
0.088920,2.79350,0.143,0.387,9.978,0,-540,0
0.088940,2.79413,0.092,0.307,9.910,0,-540,0
0.088960,2.79476,0.101,0.333,9.860,0,0,0
0.088980,2.79539,0.202,0.066,9.807,0,-540,0
0.089000,2.79602,0.091,0.169,9.963,0,0,0
0.089020,2.79665,0.223,0.204,9.809,0,0,0
0.089040,2.79727,0.332,0.247,9.700,0,0,0
0.089060,2.79790,0.213,0.225,9.844,0,0,0
0.089080,2.79853,0.228,0.244,9.734,0,0,0
0.089100,2.79916,0.212,0.262,9.702,0,0,0
0.089120,2.79979,0.260,0.202,9.721,0,0,0
0.089140,2.80042,0.196,0.162,9.647,0,0,0
0.089160,2.80104,0.158,0.213,9.635,0,0,0
0.089180,2.80167,0.204,0.300,9.671,0,0,0
0.089200,2.80230,0.262,0.264,9.603,0,0,0
0.089220,2.80293,0.180,0.142,9.608,0,0,0
0.089240,2.80356,0.149,0.324,9.543,0,0,0
0.089260,2.80419,0.083,0.228,9.547,0,0,0
0.089280,2.80481,0.238,0.155,9.555,0,0,0
0.089300,2.80544,0.175,0.196,9.460,0,0,0
0.089320,2.80607,0.192,0.129,9.492,0,0,0
0.089340,2.80670,0.182,0.117,9.397,0,0,0
0.089360,2.80733,0.085,0.223,9.334,-540,0,0
0.089380,2.80796,0.100,0.143,9.400,0,0,0
0.089400,2.80858,0.071,0.099,9.346,0,0,0
0.089420,2.80921,0.086,0.117,9.418,0,0,0
0.089440,2.80984,0.147,0.113,9.266,0,0,0
0.089460,2.81047,0.060,0.125,9.298,0,0,0
0.089480,2.81110,0.057,0.142,9.254,0,0,0
0.089500,2.81173,0.084,0.116,9.159,0,0,0
0.089520,2.81235,0.109,0.149,9.145,0,0,0
0.089540,2.81298,0.050,0.230,10.028,0,0,540
0.089560,2.81361,0.037,0.154,10.722,0,0,540
0.089580,2.81424,0.123,0.204,11.139,0,0,0
0.089600,2.81487,0.042,0.175,11.083,0,0,0
0.089620,2.81550,-0.020,0.167,11.044,0,0,0
0.089640,2.81612,0.039,0.121,11.060,0,0,0
0.089660,2.81675,0.039,0.199,11.004,0,0,0
0.089680,2.81738,0.071,0.126,11.027,0,0,0
0.089700,2.81801,0.145,0.163,10.880,0,0,0
0.089720,2.81864,0.143,0.289,10.969,0,0,0
0.089740,2.81927,0.109,0.143,10.909,0,0,0
0.089760,2.81989,0.050,0.134,10.846,0,0,0
0.089780,2.82052,0.083,0.250,10.798,0,0,0
0.089800,2.82115,0.145,0.155,10.756,0,0,0
0.089820,2.82178,0.067,0.089,10.742,0,0,0
0.089840,2.82241,0.106,0.210,10.699,0,0,0
0.089860,2.82304,0.167,0.118,10.574,0,0,0
0.089880,2.82366,0.086,0.164,10.696,0,0,0
0.089900,2.82429,0.117,0.186,10.505,0,0,0
0.089920,2.82492,0.144,0.175,10.647,0,0,0
0.089940,2.82555,0.093,0.216,10.548,0,0,0
0.089960,2.82618,0.022,0.224,10.399,0,0,0
0.089980,2.82681,0.061,0.198,10.422,0,0,0
0.090000,2.82743,0.145,0.107,10.456,0,0,0
0.090020,2.82806,0.057,0.172,10.491,0,0,0
0.090040,2.82869,0.092,0.123,10.348,0,0,0
0.090060,2.82932,0.036,0.127,10.297,0,0,0
0.090080,2.82995,0.094,0.216,10.352,0,0,0
0.090100,2.83057,0.011,0.191,10.152,0,0,0
0.090120,2.83120,0.070,0.142,10.258,0,0,0
0.090140,2.83183,0.057,0.145,10.300,0,0,0
0.090160,2.83246,0.032,0.221,10.097,0,0,0
0.090180,2.83309,0.015,0.176,10.064,0,0,0
0.090200,2.83372,0.060,0.152,10.122,0,0,0
0.090220,2.83434,0.094,0.198,10.001,0,0,0
0.090240,2.83497,0.006,0.168,9.952,0,0,0
0.090260,2.83560,0.078,0.129,9.884,0,0,0
0.090280,2.83623,0.036,0.131,9.896,0,0,0
0.090300,2.83686,0.137,0.145,9.936,0,0,0
0.090320,2.83749,0.051,0.258,9.900,0,0,0
0.090340,2.83811,0.058,0.189,9.848,0,0,0
0.090360,2.83874,0.050,0.166,9.705,0,0,0
0.090380,2.83937,0.104,0.108,9.739,0,0,0
0.090400,2.84000,0.108,0.234,9.740,0,0,0
0.090420,2.84063,0.107,0.079,9.706,0,0,0
0.090440,2.84126,0.139,0.201,9.684,0,0,0
0.090460,2.84188,0.082,0.219,9.646,0,0,0
0.090480,2.84251,0.172,0.143,9.491,0,0,0
0.090500,2.84314,0.098,0.189,9.463,0,0,0
0.090520,2.84377,0.112,0.197,9.511,0,0,0
0.090540,2.84440,0.054,0.152,9.457,0,0,0
0.090560,2.84503,0.187,0.167,9.459,0,0,0
0.090580,2.84565,0.116,0.202,9.461,0,0,0
0.090600,2.84628,0.092,0.040,9.436,0,0,0
0.090620,2.84691,0.154,0.091,9.197,0,0,0
0.090640,2.84754,0.024,0.021,9.230,0,0,0
0.090660,2.84817,0.131,0.027,9.253,0,0,0
0.090680,2.84880,0.128,0.155,9.909,0,0,540
0.090700,2.84942,0.204,0.099,10.663,0,0,540
0.090720,2.85005,0.138,0.194,10.991,0,0,0
0.090740,2.85068,0.153,0.130,10.960,0,0,0
0.090760,2.85131,0.136,0.160,10.885,0,0,0
0.090780,2.85194,0.077,0.108,10.790,0,0,0
0.090800,2.85257,0.097,0.217,10.854,0,0,0
0.090820,2.85319,0.132,0.156,10.744,0,0,0
0.090840,2.85382,0.068,0.161,10.780,0,0,0
0.090860,2.85445,0.100,0.161,10.649,0,0,0
0.090880,2.85508,0.056,0.029,10.432,0,0,0
0.090900,2.85571,0.128,0.087,10.544,0,0,0
0.090920,2.85634,0.162,0.198,10.547,0,0,0
0.090940,2.85696,0.142,0.132,10.468,0,0,0
0.090960,2.85759,0.078,0.125,10.394,0,0,0
0.090980,2.85822,0.080,0.132,10.379,0,0,0
0.091000,2.85885,0.093,0.202,10.362,0,0,0
0.091020,2.85948,0.115,0.170,10.176,0,0,0
0.091040,2.86011,0.116,0.179,10.208,0,0,0
0.091060,2.86073,0.194,0.152,10.290,0,0,0
0.091080,2.86136,0.134,0.167,10.157,0,0,0
0.091100,2.86199,0.169,0.207,10.101,0,0,0
0.091120,2.86262,0.143,0.074,10.025,0,0,0
0.091140,2.86325,0.117,0.106,9.952,0,0,0
0.091160,2.86388,0.035,0.180,9.987,0,0,0
0.091180,2.86450,0.078,0.151,9.892,0,0,0
0.091200,2.86513,0.187,0.158,9.909,0,0,0
0.091220,2.86576,0.079,0.078,9.827,0,0,0
0.091240,2.86639,0.100,0.052,9.864,0,0,0
0.091260,2.86702,0.055,0.143,9.688,0,0,0
0.091280,2.86765,0.058,0.161,9.685,0,0,0
0.091300,2.86827,0.080,0.196,9.583,0,0,0
0.091320,2.86890,0.093,0.110,9.587,0,0,0
0.091340,2.86953,0.158,0.141,9.526,0,0,0
0.091360,2.87016,0.166,0.181,9.562,0,0,0
0.091380,2.87079,0.125,-0.020,9.368,0,0,0
0.091400,2.87142,0.138,0.129,9.332,0,0,0
0.091420,2.87204,0.096,0.128,9.301,0,0,0
0.091440,2.87267,0.038,0.023,9.295,0,0,0
0.091460,2.87330,0.184,0.053,9.269,0,0,0
0.091480,2.87393,0.079,0.126,9.943,0,0,540
0.091500,2.87456,0.141,0.110,10.370,0,0,540
0.091520,2.87519,0.100,0.092,10.873,0,0,0
0.091540,2.87581,0.150,0.194,10.761,0,0,0
0.091560,2.87644,0.143,0.078,10.804,0,0,0
0.091580,2.87707,0.062,0.129,10.643,0,0,0
0.091600,2.87770,0.208,0.138,10.579,0,0,0
0.091620,2.87833,0.087,0.214,10.578,0,0,0
0.091640,2.87896,0.204,0.139,10.576,0,0,0
